SHIPMENT_ID,SHIPMENT_DATE,ORDER_CREATED_TS_UTC,LAST_EVENT_TS_UTC,DELIVERED_TS_UTC,OFFICE_CODE,OFFICE_NAME,CITY,REGION,HUB_TYPE,CUSTOMER_CODE,CUSTOMER_NAME,CUSTOMER_SEGMENT,CUSTOMER_TYPE,PREFERRED_SERVICE_CODE,SERVICE_CODE,SERVICE_NAME,PRIORITY_LEVEL,SLA_HOURS,TEMPERATURE_CONTROL_FLAG,DEST_POSTAL_CODE,DEST_CITY,DEST_REGION,ROUTE_CODE,CARRIER_MODE,WEIGHT_KG,WEIGHT_BAND_RAW,BASE_PRICE_EUR,FUEL_SURCHARGE_EUR,TOTAL_PRICE_EUR,DELIVERY_STATUS,ATTEMPT_COUNT,SOURCE_SYSTEM,SOURCE_PLATFORM,SAP_DOCUMENT_NO,SNOWFLAKE_BATCH_ID,EXTRACT_TS_UTC,ZONE,LAT,LON
PC-2023-137220,2023-01-06,2023-01-06T21:00:00Z,2023-01-07T00:00:00Z,,MAD01,ParcelCraft Madrid Hub,Madrid,Centro,Urban Hub,CUST-206,Client_206,Enterprise,B2C,SAM,SAM,Same Day,Critical,12,False,41015,Sevilla,Sur,MAD01_Sur,Van,13.2,10+ kg,15.47,1.24,16.71,Delivered,2.0,SAP_S4,Snowflake,937220,SF_BATCH_PRO,2026-06-25T17:43:51.946383Z,Sur,37.34119966081206,-5.9862293504924295
PC-2023-137221,2023-03-10,2023-03-10T19:00:00Z,2023-03-11T19:00:00Z,2023-03-12T20:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-130,Client_130,Enterprise,B2C,STD,STD,Standard,Normal,48,False,14011,Córdoba,Sur,BAR01_Sur,Van,20.0,10+ kg,12.13,0.97,13.1,Delivered,1.0,SAP_S4,Snowflake,937221,SF_BATCH_PRO,2026-06-25T17:43:51.946398Z,Sur,40.4099057307547,-3.710389115292205
PC-2023-137222,2023-02-15,2023-02-15T06:00:00Z,2023-02-16T16:00:00Z,,TAR01,ParcelCraft Tarragona Hub,Tarragona,Este,Urban Hub,CUST-261,Client_261,Enterprise,B2C,STD,STD,Standard,Normal,48,False,8017,Barcelona,Este,TAR01_Este,Van,2.9,1-5 kg,7.52,0.6,8.12,Exception,3.0,SAP_S4,Snowflake,937222,SF_BATCH_PRO,2026-06-25T17:43:51.946414Z,Este,41.40389996747854,2.213245551847105
PC-2023-137223,2023-04-30,2023-04-30T04:00:00Z,2023-04-30T10:00:00Z,2023-04-30T17:00:00Z,MÓS03,ParcelCraft Móstoles Hub,Móstoles,Centro,Urban Hub,CUST-191,Client_191,Enterprise,B2C,EXP,EXP,Express,High,24,False,33011,Oviedo,Norte,MÓS03_Norte,Van,11.6,10+ kg,12.81,1.02,13.83,Delivered,1.0,SAP_S4,Snowflake,937223,SF_BATCH_PRO,2026-06-25T17:43:51.946431Z,Norte,40.44669335171312,-3.709358697047944
PC-2023-137224,2023-03-22,2023-03-22T07:00:00Z,2023-03-23T08:00:00Z,2023-03-24T10:00:00Z,VAL01,ParcelCraft Valencia Hub,Valencia,Este,Urban Hub,CUST-210,Client_210,Enterprise,B2B,ECO,ECO,Economy,Low,72,False,14008,Córdoba,Sur,VAL01_Sur,Van,2.6,1-5 kg,13.95,1.12,15.07,Delivered,1.0,SAP_S4,Snowflake,937224,SF_BATCH_PRO,2026-06-25T17:43:51.946448Z,Sur,40.41831106261128,-3.678840972182231
PC-2023-137225,2023-04-27,2023-04-27T07:00:00Z,2023-04-27T16:00:00Z,2023-04-28T01:00:00Z,MÓS01,ParcelCraft Móstoles Hub,Móstoles,Centro,Urban Hub,CUST-126,Client_126,SMB,B2B,EXP,EXP,Express,High,24,False,28915,Leganés,Centro,MÓS01_Centro,Van,9.9,5-10 kg,11.76,0.94,12.7,Delivered,1.0,SAP_S4,Snowflake,937225,SF_BATCH_PRO,2026-06-25T17:43:51.946463Z,Centro,40.419827751893145,-3.6918637464087656
PC-2023-137226,2023-03-14,2023-03-14T19:00:00Z,2023-03-15T01:00:00Z,2023-03-15T07:00:00Z,SEV01,ParcelCraft Sevilla Hub,Sevilla,Sur,Urban Hub,CUST-274,Client_274,Enterprise,B2B,SAM,SAM,Same Day,Critical,12,False,33017,Oviedo,Norte,SEV01_Norte,Van,2.6,,9.41,0.75,10.16,Delivered,1.0,SAP_S4,Snowflake,937226,SF_BATCH_PRO,2026-06-25T17:43:51.946480Z,Norte,40.3523711096019,-3.7303473433218297
PC-2023-137227,2023-01-16,2023-01-16T23:00:00Z,2023-01-18T09:00:00Z,,CAS02,ParcelCraft Castellón Hub,Castellón,Este,Urban Hub,CUST-126,Client_126,SMB,B2B,STD,STD,Standard,Normal,48,False,28905,Getafe,Centro,CAS02_Centro,Van,10.3,10+ kg,11.46,0.92,12.38,Returned,1.0,SAP_S4,Snowflake,937227,SF_BATCH_PRO,2026-06-25T17:43:51.946495Z,Centro,40.41754763138624,-3.694816763750216
PC-2023-137228,2023-06-06,2023-06-06T16:00:00Z,2023-06-07T01:00:00Z,2023-06-07T10:00:00Z,TAR01,ParcelCraft Tarragona Hub,Tarragona,Este,Urban Hub,CUST-228,Client_228,Enterprise,B2C,SAM,SAM,Same Day,Critical,12,False,29013,Málaga,Sur,TAR01_Sur,Van,12.3,10+ kg,12.79,1.02,13.81,Delivered,1.0,SAP_S4,Snowflake,937228,SF_BATCH_PRO,2026-06-25T17:43:51.946510Z,Sur,40.35820505557309,-3.7361806211407735
PC-2023-137229,2023-04-02,2023-04-02T08:00:00Z,2023-04-02T11:00:00Z,2023-04-02T14:00:00Z,MÁL03,ParcelCraft Málaga Hub,Málaga,Sur,Urban Hub,CUST-259,Client_259,Enterprise,B2C,SAM,SAM,Same Day,Critical,12,False,43005,Tarragona,Este,MÁL03_Este,Van,17.6,10+ kg,13.22,1.06,14.28,Delivered,3.0,SAP_S4,Snowflake,937229,SF_BATCH_PRO,2026-06-25T17:43:51.946527Z,Este,40.40377650942742,-3.695623888003511
PC-2023-137230,2023-01-01,2023-01-01T02:00:00Z,2023-01-01T20:00:00Z,2023-01-02T14:00:00Z,TAR01,ParcelCraft Tarragona Hub,Tarragona,Este,Urban Hub,CUST-118,Client_118,Enterprise,B2C,EXP,EXP,Express,High,24,False,28903,Getafe,Centro,TAR01_Centro,Van,2.0,1-5 kg,13.63,1.09,14.72,Delivered,1.0,SAP_S4,Snowflake,937230,SF_BATCH_PRO,2026-06-25T17:43:51.946542Z,Centro,40.390292698406654,-3.676848475833626
PC-2023-137231,2023-05-05,2023-05-05T04:00:00Z,2023-05-05T13:00:00Z,2023-05-05T22:00:00Z,ALC03,ParcelCraft Alcobendas Hub,Alcobendas,Centro,Urban Hub,CUST-126,Client_126,SMB,B2B,SAM,SAM,Same Day,Critical,12,False,46029,Valencia,Este,ALC03_Este,Van,19.5,,10.03,0.8,10.83,Delivered,1.0,SAP_S4,Snowflake,937231,SF_BATCH_PRO,2026-06-25T17:43:51.946573Z,Este,39.51845299476661,-0.3467575802857449
PC-2023-137232,2023-06-02,2023-06-02T11:00:00Z,2023-06-03T03:00:00Z,2023-06-03T19:00:00Z,ALC03,ParcelCraft Alcobendas Hub,Alcobendas,Centro,Urban Hub,CUST-170,Client_170,Enterprise,B2B,EXP,EXP,Express,High,24,False,14017,Córdoba,Sur,ALC03_Sur,Van,12.9,10+ kg,10.51,0.84,11.35,Delivered,1.0,SAP_S4,Snowflake,937232,SF_BATCH_PRO,2026-06-25T17:43:51.946590Z,Sur,40.36546199170769,-3.740973471523036
PC-2023-137233,2023-04-25,2023-04-25T03:00:00Z,2023-04-25T15:00:00Z,2023-04-26T03:00:00Z,GET02,ParcelCraft Getafe Hub,Getafe,Centro,Urban Hub,CUST-142,Client_142,SMB,B2B,EXP,EXP,Express,High,24,True,11010,Cádiz,Sur,GET02_Sur,Van,18.0,10+ kg,11.61,0.93,12.54,Delivered,3.0,SAP_S4,Snowflake,937233,SF_BATCH_PRO,2026-06-25T17:43:51.946606Z,Sur,40.42214361589064,-3.660298765643273
PC-2023-137234,2023-04-05,2023-04-05T15:00:00Z,2023-04-06T04:00:00Z,2023-04-06T18:00:00Z,LEG03,ParcelCraft Leganés Hub,Leganés,Centro,Urban Hub,CUST-142,Client_142,SMB,B2B,STD,STD,Standard,Normal,48,False,12020,Castellón,Este,LEG03_Este,Van,24.9,10+ kg,9.56,0.76,10.32,Delivered,1.0,SAP_S4,Snowflake,937234,SF_BATCH_PRO,2026-06-25T17:43:51.946621Z,Este,40.436381729854254,-3.73803699037972
PC-2023-137235,2023-02-28,2023-02-28T02:00:00Z,2023-02-28T13:00:00Z,2023-03-01T00:00:00Z,MÓS02,ParcelCraft Móstoles Hub,Móstoles,Centro,Urban Hub,CUST-181,Client_181,Enterprise,B2B,SAM,SAM,Same Day,Critical,12,False,41013,Sevilla,Sur,MÓS02_Sur,Van,8.1,5-10 kg,15.09,1.21,16.3,Delivered,1.0,SAP_S4,Snowflake,937235,SF_BATCH_PRO,2026-06-25T17:43:51.946636Z,Sur,37.348321391036365,-5.996236795789315
PC-2023-137236,2023-06-03,2023-06-03T19:00:00Z,2023-06-05T00:00:00Z,2023-06-06T06:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-230,Client_230,Enterprise,B2C,STD,STD,Standard,Normal,48,False,33011,Oviedo,Norte,BAR01_Norte,Van,9.2,,10.42,0.83,11.25,Delivered,2.0,SAP_S4,Snowflake,937236,SF_BATCH_PRO,2026-06-25T17:43:51.946653Z,Norte,40.44584768648375,-3.684722391624888
PC-2023-137237,2023-02-13,2023-02-13T13:00:00Z,2023-02-14T10:00:00Z,,MAD02,ParcelCraft Madrid Hub,Madrid,Centro,Urban Hub,CUST-221,Client_221,Enterprise,B2C,ECO,ECO,Economy,Low,72,False,33019,Oviedo,Norte,MAD02_Norte,Van,17.8,10+ kg,9.3,0.74,10.04,Delivered,1.0,SAP_S4,Snowflake,937237,SF_BATCH_PRO,2026-06-25T17:43:51.946670Z,Norte,40.386296265465695,-3.6802650927716223
PC-2023-137238,2023-04-16,2023-04-16T10:00:00Z,2023-04-17T18:00:00Z,2023-04-19T03:00:00Z,LEG02,ParcelCraft Leganés Hub,Leganés,Centro,Urban Hub,CUST-123,Client_123,SMB,B2C,STD,STD,Standard,Normal,48,True,29016,Málaga,Sur,LEG02_Sur,Van,15.5,10+ kg,12.4,0.99,13.39,Delivered,1.0,SAP_S4,Snowflake,937238,SF_BATCH_PRO,2026-06-25T17:43:51.946686Z,Sur,40.44410335306025,-3.68605961090247
PC-2023-137239,2023-05-02,2023-05-02T06:00:00Z,2023-05-04T05:00:00Z,2023-05-06T05:00:00Z,CAS02,ParcelCraft Castellón Hub,Castellón,Este,Urban Hub,CUST-270,Client_270,SMB,B2C,ECO,ECO,Economy,Low,72,False,26005,Logroño,Noreste,CAS02_Noreste,Van,0.7,,10.9,0.87,11.77,Delivered,1.0,SAP_S4,Snowflake,937239,SF_BATCH_PRO,2026-06-25T17:43:51.946702Z,Noreste,40.37259589156752,-3.747942280599382
PC-2023-137240,2023-02-02,2023-02-02T03:00:00Z,2023-02-02T10:00:00Z,2023-02-02T18:00:00Z,TAR01,ParcelCraft Tarragona Hub,Tarragona,Este,Urban Hub,CUST-115,Client_115,Enterprise,B2C,EXP,EXP,Express,High,24,False,11009,Cádiz,Sur,TAR01_Sur,Van,2.5,1-5 kg,11.9,0.95,12.85,Delivered,1.0,SAP_S4,Snowflake,937240,SF_BATCH_PRO,2026-06-25T17:43:51.946717Z,Sur,40.428746013817104,-3.6553506197429178
PC-2023-137241,2023-01-08,2023-01-08T13:00:00Z,2023-01-08T21:00:00Z,,CAS01,ParcelCraft Castellón Hub,Castellón,Este,Urban Hub,CUST-295,Client_295,SMB,B2B,SAM,SAM,Same Day,Critical,12,False,22010,Huesca,Noreste,CAS01_Noreste,Van,6.2,5-10 kg,9.51,0.76,10.27,Delivered,1.0,SAP_S4,Snowflake,937241,SF_BATCH_PRO,2026-06-25T17:43:51.946733Z,Noreste,40.412283754473535,-3.727944550842917
PC-2023-137242,2023-03-10,2023-03-10T01:00:00Z,2023-03-10T12:00:00Z,,VAL01,ParcelCraft Valencia Hub,Valencia,Este,Urban Hub,CUST-146,Client_146,Enterprise,B2B,EXP,EXP,Express,High,24,True,46021,Valencia,Este,VAL01_Este,Van,16.2,10+ kg,10.25,0.82,11.07,Returned,3.0,SAP_S4,Snowflake,937242,SF_BATCH_PRO,2026-06-25T17:43:51.946748Z,Este,39.47050816143538,-0.3410748567814271
PC-2023-137243,2023-01-03,2023-01-03T19:00:00Z,2023-01-04T05:00:00Z,2023-01-04T16:00:00Z,CAS01,ParcelCraft Castellón Hub,Castellón,Este,Urban Hub,CUST-299,Client_299,SMB,B2B,EXP,EXP,Express,High,24,False,43012,Tarragona,Este,CAS01_Este,Van,12.3,10+ kg,9.69,0.78,10.47,Delivered,1.0,SAP_S4,Snowflake,937243,SF_BATCH_PRO,2026-06-25T17:43:51.946763Z,Este,40.39516745256791,-3.6696873038580646
PC-2023-137244,2023-02-03,2023-02-03T10:00:00Z,2023-02-05T08:00:00Z,2023-02-07T07:00:00Z,GET02,ParcelCraft Getafe Hub,Getafe,Centro,Urban Hub,CUST-251,Client_251,SMB,B2C,STD,STD,Standard,Normal,48,False,31018,Pamplona,Noreste,GET02_Noreste,Van,11.6,10+ kg,14.53,1.16,15.69,Delivered,1.0,SAP_S4,Snowflake,937244,SF_BATCH_PRO,2026-06-25T17:43:51.946780Z,Noreste,40.44193806201688,-3.712077256554717
PC-2023-137245,2023-05-18,2023-05-18T09:00:00Z,2023-05-19T21:00:00Z,2023-05-21T09:00:00Z,LEG03,ParcelCraft Leganés Hub,Leganés,Centro,Urban Hub,CUST-243,Client_243,SMB,B2C,STD,STD,Standard,Normal,48,False,22008,Huesca,Noreste,LEG03_Noreste,Van,7.7,,11.89,0.95,12.84,Delivered,1.0,SAP_S4,Snowflake,937245,SF_BATCH_PRO,2026-06-25T17:43:51.946795Z,Noreste,40.40213453570592,-3.684939860284647
PC-2023-137246,2023-04-25,2023-04-25T13:00:00Z,2023-04-27T15:00:00Z,2023-04-29T18:00:00Z,GET01,ParcelCraft Getafe Hub,Getafe,Centro,Urban Hub,CUST-120,Client_120,SMB,B2B,ECO,ECO,Economy,Low,72,False,8002,Barcelona,Este,GET01_Este,Van,15.6,10+ kg,10.93,0.87,11.8,Delivered,1.0,SAP_S4,Snowflake,937246,SF_BATCH_PRO,2026-06-25T17:43:51.946811Z,Este,41.4212153671916,2.145251787681329
PC-2023-137247,2023-05-23,2023-05-23T15:00:00Z,2023-05-25T08:00:00Z,2023-05-27T02:00:00Z,CÁD01,ParcelCraft Cádiz Hub,Cádiz,Sur,Urban Hub,CUST-228,Client_228,Enterprise,B2C,ECO,ECO,Economy,Low,72,False,41002,Sevilla,Sur,CÁD01_Sur,Van,0.4,,11.26,0.9,12.16,Delivered,1.0,SAP_S4,Snowflake,937247,SF_BATCH_PRO,2026-06-25T17:43:51.946826Z,Sur,37.41333529695616,-6.029090575486904
PC-2023-137248,2023-02-23,2023-02-23T09:00:00Z,2023-02-25T04:00:00Z,2023-02-27T00:00:00Z,CAS01,ParcelCraft Castellón Hub,Castellón,Este,Urban Hub,CUST-176,Client_176,Enterprise,B2C,ECO,ECO,Economy,Low,72,False,8015,Barcelona,Este,CAS01_Este,Van,21.8,10+ kg,11.64,0.93,12.57,Delivered,2.0,SAP_S4,Snowflake,937248,SF_BATCH_PRO,2026-06-25T17:43:51.946874Z,Este,41.360124839182255,2.2162434502565573
PC-2023-137249,2023-06-07,2023-06-07T20:00:00Z,2023-06-10T00:00:00Z,2023-06-12T04:00:00Z,CAS02,ParcelCraft Castellón Hub,Castellón,Este,Urban Hub,CUST-229,Client_229,SMB,B2B,ECO,ECO,Economy,Low,72,False,14013,Córdoba,Sur,CAS02_Sur,Van,22.3,10+ kg,9.35,0.75,10.1,Delivered,1.0,SAP_S4,Snowflake,937249,SF_BATCH_PRO,2026-06-25T17:43:51.946920Z,Sur,40.402478808259794,-3.665862498835809
PC-2023-137250,2023-03-10,2023-03-10T16:00:00Z,2023-03-10T22:00:00Z,2023-03-11T05:00:00Z,LEG01,ParcelCraft Leganés Hub,Leganés,Centro,Urban Hub,CUST-245,Client_245,Enterprise,B2C,SAM,SAM,Same Day,Critical,12,False,39010,Santander,Norte,LEG01_Norte,Van,19.6,10+ kg,13.35,1.07,14.42,Delivered,3.0,SAP_S4,Snowflake,937250,SF_BATCH_PRO,2026-06-25T17:43:51.946936Z,Norte,40.44742382845366,-3.6653849208049216
PC-2023-137251,2023-04-12,2023-04-12T09:00:00Z,2023-04-12T14:00:00Z,2023-04-12T19:00:00Z,LEG03,ParcelCraft Leganés Hub,Leganés,Centro,Urban Hub,CUST-196,Client_196,Enterprise,B2C,SAM,SAM,Same Day,Critical,12,False,39002,Santander,Norte,LEG03_Norte,Van,12.3,10+ kg,14.9,1.19,16.09,Delivered,1.0,SAP_S4,Snowflake,937251,SF_BATCH_PRO,2026-06-25T17:43:51.946952Z,Norte,40.3907158169165,-3.6882306523283295
PC-2023-137252,2023-04-26,2023-04-26T17:00:00Z,2023-04-27T08:00:00Z,2023-04-27T23:00:00Z,PAM01,ParcelCraft Pamplona Hub,Pamplona,Noreste,Urban Hub,CUST-204,Client_204,Enterprise,B2B,EXP,EXP,Express,High,24,False,43001,Tarragona,Este,PAM01_Este,Van,19.0,10+ kg,12.3,0.98,13.28,Delivered,1.0,SAP_S4,Snowflake,937252,SF_BATCH_PRO,2026-06-25T17:43:51.946967Z,Este,40.41753574784399,-3.7221247934250754
PC-2023-137253,2023-02-27,2023-02-27T07:00:00Z,2023-02-28T06:00:00Z,2023-03-01T06:00:00Z,MÓS01,ParcelCraft Móstoles Hub,Móstoles,Centro,Urban Hub,CUST-245,Client_245,Enterprise,B2C,STD,STD,Standard,Normal,48,False,28911,Leganés,Centro,MÓS01_Centro,Van,5.0,5-10 kg,10.73,0.86,11.59,Delivered,1.0,SAP_S4,Snowflake,937253,SF_BATCH_PRO,2026-06-25T17:43:51.946991Z,Centro,40.38174091934109,-3.672682048345573
PC-2023-137254,2023-04-04,2023-04-04T07:00:00Z,2023-04-05T22:00:00Z,2023-04-07T14:00:00Z,MÓS02,ParcelCraft Móstoles Hub,Móstoles,Centro,Urban Hub,CUST-207,Client_207,SMB,B2C,ECO,ECO,Economy,Low,72,False,50016,Zaragoza,Noreste,MÓS02_Noreste,Van,5.6,5-10 kg,9.71,0.78,10.49,Delivered,1.0,SAP_S4,Snowflake,937254,SF_BATCH_PRO,2026-06-25T17:43:51.947010Z,Noreste,41.66476492604716,-0.8740738882798605
PC-2023-137255,2023-04-30,2023-04-30T19:00:00Z,2023-05-01T03:00:00Z,2023-05-01T11:00:00Z,CÁD02,ParcelCraft Cádiz Hub,Cádiz,Sur,Urban Hub,CUST-182,Client_182,Enterprise,B2B,SAM,SAM,Same Day,Critical,12,True,39001,Santander,Norte,CÁD02_Norte,Van,10.4,10+ kg,12.21,0.98,13.19,Delivered,1.0,SAP_S4,Snowflake,937255,SF_BATCH_PRO,2026-06-25T17:43:51.947026Z,Norte,40.43878392411019,-3.662156212457128
PC-2023-137256,2023-02-17,2023-02-17T17:00:00Z,2023-02-18T09:00:00Z,2023-02-19T02:00:00Z,VAL01,ParcelCraft Valencia Hub,Valencia,Este,Urban Hub,CUST-299,Client_299,SMB,B2B,STD,STD,Standard,Normal,48,False,28021,Madrid,Centro,VAL01_Centro,Van,9.6,5-10 kg,14.86,1.19,16.05,Delivered,1.0,SAP_S4,Snowflake,937256,SF_BATCH_PRO,2026-06-25T17:43:51.947041Z,Centro,40.3820871378296,-3.6963398930629072
PC-2023-137257,2023-03-16,2023-03-16T21:00:00Z,2023-03-18T10:00:00Z,2023-03-20T00:00:00Z,MÓS02,ParcelCraft Móstoles Hub,Móstoles,Centro,Urban Hub,CUST-270,Client_270,SMB,B2C,ECO,ECO,Economy,Low,72,False,46024,Valencia,Este,MÓS02_Este,Van,15.7,10+ kg,12.5,1.0,13.5,Delivered,1.0,SAP_S4,Snowflake,937257,SF_BATCH_PRO,2026-06-25T17:43:51.947057Z,Este,39.429449762592775,-0.3929525086446208
PC-2023-137258,2023-01-04,2023-01-04T08:00:00Z,2023-01-04T14:00:00Z,,CAS02,ParcelCraft Castellón Hub,Castellón,Este,Urban Hub,CUST-145,Client_145,Enterprise,B2B,SAM,SAM,Same Day,Critical,12,False,31001,Pamplona,Noreste,CAS02_Noreste,Van,2.0,1-5 kg,10.04,0.8,10.84,In Transit,2.0,SAP_S4,Snowflake,937258,SF_BATCH_PRO,2026-06-25T17:43:51.947072Z,Noreste,40.40410059473841,-3.6922389106275353
PC-2023-137259,2023-01-10,2023-01-10T14:00:00Z,2023-01-11T03:00:00Z,2023-01-11T16:00:00Z,SAN01,ParcelCraft Santander Hub,Santander,Norte,Urban Hub,CUST-117,Client_117,Enterprise,B2C,STD,STD,Standard,Normal,48,False,43013,Tarragona,Este,SAN01_Este,Van,7.9,5-10 kg,10.96,0.88,11.84,Delivered,1.0,SAP_S4,Snowflake,937259,SF_BATCH_PRO,2026-06-25T17:43:51.947091Z,Este,40.353937833515815,-3.721102903682842
PC-2023-137260,2023-02-26,2023-02-26T02:00:00Z,2023-02-26T21:00:00Z,,VAL01,ParcelCraft Valencia Hub,Valencia,Este,Urban Hub,CUST-107,Client_107,SMB,B2C,ECO,ECO,Economy,Low,72,True,28909,Getafe,Centro,VAL01_Centro,Van,6.5,5-10 kg,15.09,1.21,16.3,In Transit,2.0,SAP_S4,Snowflake,937260,SF_BATCH_PRO,2026-06-25T17:43:51.947107Z,Centro,40.43096311286285,-3.736012822063901
PC-2023-137261,2023-02-02,2023-02-02T02:00:00Z,2023-02-02T07:00:00Z,2023-02-02T13:00:00Z,TAR01,ParcelCraft Tarragona Hub,Tarragona,Este,Urban Hub,CUST-241,Client_241,SMB,B2B,SAM,SAM,Same Day,Critical,12,False,28905,Getafe,Centro,TAR01_Centro,Van,10.3,10+ kg,14.27,1.14,15.41,Delivered,1.0,SAP_S4,Snowflake,937261,SF_BATCH_PRO,2026-06-25T17:43:51.947127Z,Centro,40.44073933581733,-3.695311248892796
PC-2023-137262,2023-06-10,2023-06-10T05:00:00Z,2023-06-12T05:00:00Z,,TAR01,ParcelCraft Tarragona Hub,Tarragona,Este,Urban Hub,CUST-109,Client_109,Enterprise,B2B,ECO,ECO,Economy,Low,72,False,8008,Barcelona,Este,TAR01_Este,Van,3.9,1-5 kg,9.03,0.72,9.75,Exception,3.0,SAP_S4,Snowflake,937262,SF_BATCH_PRO,2026-06-25T17:43:51.947143Z,Este,41.40988457014471,2.11998801557126
PC-2023-137263,2023-02-04,2023-02-04T07:00:00Z,2023-02-04T14:00:00Z,2023-02-04T21:00:00Z,MAD02,ParcelCraft Madrid Hub,Madrid,Centro,Urban Hub,CUST-134,Client_134,Enterprise,B2B,EXP,EXP,Express,High,24,False,14013,Córdoba,Sur,MAD02_Sur,Van,17.1,10+ kg,12.97,1.04,14.01,Delivered,2.0,SAP_S4,Snowflake,937263,SF_BATCH_PRO,2026-06-25T17:43:51.947159Z,Sur,40.392059931910914,-3.653143944374404
PC-2023-137264,2023-04-12,2023-04-12T02:00:00Z,2023-04-12T09:00:00Z,2023-04-12T16:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-217,Client_217,Enterprise,B2B,EXP,EXP,Express,High,24,False,28937,Móstoles,Centro,BAR01_Centro,Van,13.5,10+ kg,11.3,0.9,12.2,Delivered,1.0,SAP_S4,Snowflake,937264,SF_BATCH_PRO,2026-06-25T17:43:51.947174Z,Centro,40.438321039465045,-3.714822481622203
PC-2023-137265,2023-05-29,2023-05-29T21:00:00Z,2023-05-30T04:00:00Z,2023-05-30T12:00:00Z,MAD03,ParcelCraft Madrid Hub,Madrid,Centro,Urban Hub,CUST-233,Client_233,Enterprise,B2B,SAM,SAM,Same Day,Critical,12,False,31011,Pamplona,Noreste,MAD03_Noreste,Van,10.2,10+ kg,13.52,1.08,14.6,Delivered,2.0,SAP_S4,Snowflake,937265,SF_BATCH_PRO,2026-06-25T17:43:51.947190Z,Noreste,40.394145181744,-3.742481241513743
PC-2023-137266,2023-04-08,2023-04-08T22:00:00Z,2023-04-09T06:00:00Z,2023-04-09T14:00:00Z,MÁL01,ParcelCraft Málaga Hub,Málaga,Sur,Urban Hub,CUST-241,Client_241,SMB,B2B,EXP,EXP,Express,High,24,False,28913,Leganés,Centro,MÁL01_Centro,Van,7.7,5-10 kg,11.78,0.94,12.72,Delivered,1.0,SAP_S4,Snowflake,937266,SF_BATCH_PRO,2026-06-25T17:43:51.947207Z,Centro,40.4332316717608,-3.688941073886209
PC-2023-137267,2023-05-31,2023-05-31T03:00:00Z,2023-05-31T14:00:00Z,2023-06-01T02:00:00Z,VAL01,ParcelCraft Valencia Hub,Valencia,Este,Urban Hub,CUST-194,Client_194,SMB,B2C,SAM,SAM,Same Day,Critical,12,False,29011,Málaga,Sur,VAL01_Sur,Van,24.2,,11.25,0.9,12.15,Delivered,1.0,SAP_S4,Snowflake,937267,SF_BATCH_PRO,2026-06-25T17:43:51.947222Z,Sur,40.43122681754555,-3.7300048440814018
PC-2023-137268,2023-03-11,2023-03-11T16:00:00Z,2023-03-11T23:00:00Z,2023-03-12T06:00:00Z,CAS01,ParcelCraft Castellón Hub,Castellón,Este,Urban Hub,CUST-201,Client_201,SMB,B2C,EXP,EXP,Express,High,24,False,11004,Cádiz,Sur,CAS01_Sur,Van,2.2,1-5 kg,13.84,1.11,14.95,Delivered,2.0,SAP_S4,Snowflake,937268,SF_BATCH_PRO,2026-06-25T17:43:51.947238Z,Sur,40.39236974536286,-3.7273604064335695
PC-2023-137269,2023-02-25,2023-02-25T14:00:00Z,2023-02-27T06:00:00Z,2023-02-28T23:00:00Z,LEG03,ParcelCraft Leganés Hub,Leganés,Centro,Urban Hub,CUST-278,Client_278,Enterprise,B2B,STD,STD,Standard,Normal,48,False,48017,Bilbao,Norte,LEG03_Norte,Van,23.8,10+ kg,14.93,1.19,16.12,Delivered,1.0,SAP_S4,Snowflake,937269,SF_BATCH_PRO,2026-06-25T17:43:51.947253Z,Norte,43.260809302613545,-2.964998314475029
PC-2023-137270,2023-06-15,2023-06-15T07:00:00Z,2023-06-15T17:00:00Z,2023-06-16T03:00:00Z,LOG01,ParcelCraft Logroño Hub,Logroño,Noreste,Urban Hub,CUST-147,Client_147,SMB,B2B,SAM,SAM,Same Day,Critical,12,True,12008,Castellón,Este,LOG01_Este,Van,4.9,1-5 kg,10.4,0.83,11.23,Delivered,1.0,SAP_S4,Snowflake,937270,SF_BATCH_PRO,2026-06-25T17:43:51.947271Z,Este,40.44121479921681,-3.66691557964751
PC-2023-137271,2023-05-02,2023-05-02T17:00:00Z,2023-05-03T17:00:00Z,,MAD03,ParcelCraft Madrid Hub,Madrid,Centro,Urban Hub,CUST-130,Client_130,Enterprise,B2C,STD,STD,Standard,Normal,48,True,22010,Huesca,Noreste,MAD03_Noreste,Van,3.6,1-5 kg,12.01,0.96,12.97,Delivered,1.0,SAP_S4,Snowflake,937271,SF_BATCH_PRO,2026-06-25T17:43:51.947287Z,Noreste,40.37109127354188,-3.733092709680871
