SHIPMENT_ID,SHIPMENT_DATE,ORDER_CREATED_TS_UTC,LAST_EVENT_TS_UTC,DELIVERED_TS_UTC,OFFICE_CODE,OFFICE_NAME,CITY,REGION,HUB_TYPE,CUSTOMER_CODE,CUSTOMER_NAME,CUSTOMER_SEGMENT,CUSTOMER_TYPE,PREFERRED_SERVICE_CODE,SERVICE_CODE,SERVICE_NAME,PRIORITY_LEVEL,SLA_HOURS,TEMPERATURE_CONTROL_FLAG,DEST_POSTAL_CODE,DEST_CITY,DEST_REGION,ROUTE_CODE,CARRIER_MODE,WEIGHT_KG,WEIGHT_BAND_RAW,BASE_PRICE_EUR,FUEL_SURCHARGE_EUR,TOTAL_PRICE_EUR,DELIVERY_STATUS,ATTEMPT_COUNT,SOURCE_SYSTEM,SOURCE_PLATFORM,SAP_DOCUMENT_NO,SNOWFLAKE_BATCH_ID,EXTRACT_TS_UTC
PC-2025-006586,2025-11-22,2025-11-22T13:15:00Z,2025-11-24T06:15:00Z,2025-11-25T05:15:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,STD,Standard,Normal,48,False,46153,Valencia,Este,R-VAL02-01,Van,15.9,10+ kg,11.25,0.83,12.08,Delivered,2.0,SAP_S4,Snowflake,8225506587,SF_BATCH_20251105,2025-12-06T13:42:00Z
PC-2025-006691,2025-11-22,2025-11-22T13:45:00Z,2025-11-24T06:45:00Z,2025-11-25T01:45:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,STD,Standard,Normal,48,False,28627,Móstoles,Centro,R-MAD01-02,Van,11.0,10+ kg,10.37,0.77,11.14,Delivered,1.0,SAP_ECC,Snowflake,8225506692,SF_BATCH_20251105,2025-12-22T14:26:00Z
PC-2025-006369,2025-11-22,2025-11-22T14:10:00Z,2025-11-23T12:10:00Z,2025-11-24T07:10:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,STD,Standard,Normal,48,False,46926,Valencia,Este,R-VAL02-01,Van,15.5,10+ kg,11.48,0.77,12.25,Delivered,2.0,SAP_ECC,Snowflake,8225506370,SF_BATCH_20251105,2025-12-12T14:13:00Z
PC-2025-006195,2025-11-22,2025-11-22T14:15:00Z,2025-11-23T05:15:00Z,2025-11-23T18:15:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,EXP,Express,High,24,False,28954,Coslada,Centro,R-MAD02-01,Van,18.9,10+ kg,14.16,1.0,15.16,Delivered,1.0,SAP_ECC,Snowflake,8225506196,SF_BATCH_20251105,2025-12-02T14:32:00Z
PC-2025-006676,2025-11-22,2025-11-22T14:25:00Z,2025-11-23T09:25:00Z,2025-11-23T16:25:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,EXP,Express,High,24,False,41671,Málaga,Sur,R-SEV01-02,Van,10.6,10+ kg,14.68,1.18,15.86,Delivered,2.0,SAP_ECC,Snowflake,8225506677,SF_BATCH_20251105,2025-12-15T14:37:00Z
PC-2025-006750,2025-11-22,2025-11-22T14:40:00Z,2025-11-23T05:40:00Z,,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,EXP,Express,High,24,False,46142,Tarragona,Este,R-BCN01-02,Van,10.0,5-10 kg,13.45,0.96,14.41,Exception,3.0,SAP_ECC,Snowflake,8225506751,SF_BATCH_20251105,2025-12-21T14:43:00Z
PC-2025-005894,2025-11-22,2025-11-22T14:55:00Z,2025-11-23T06:55:00Z,2025-11-23T20:55:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,EXP,Express,High,24,False,28358,Alcalá de Henares,Centro,R-MAD02-01,Van,7.1,5-10 kg,12.9,0.84,13.74,Delivered,1.0,SAP_ECC,Snowflake,8225505895,SF_BATCH_20251105,2026-01-02T15:50:00Z
PC-2025-006737,2025-11-22,2025-11-22T15:20:00Z,2025-11-23T05:20:00Z,2025-11-23T13:20:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,41374,Jerez de la Frontera,Sur,R-SEV01-02,Van,10.3,10+ kg,15.8,1.29,17.09,Delivered,1.0,SAP_S4,Snowflake,8225506738,SF_BATCH_20251105,2025-12-22T15:36:00Z
PC-2025-006744,2025-11-22,2025-11-22T15:30:00Z,2025-11-23T01:30:00Z,2025-11-23T05:30:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,SAM,Same Day,Critical,12,False,28440,Madrid,Centro,R-MAD02-01,Van,0.7,0-1 kg,15.38,1.27,16.65,Delivered,1.0,ParcelOps,Snowflake,8225506745,SF_BATCH_20251105,2025-12-18T16:27:00Z
PC-2025-006284,2025-11-22,2025-11-22T15:55:00Z,2025-11-23T04:55:00Z,2025-11-23T17:55:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,EXP,Express,High,24,False,28467,Móstoles,Centro,R-MAD01-02,Van,10.2,10+ kg,14.42,0.97,15.39,Delivered,1.0,SAP_S4,Snowflake,8225506285,SF_BATCH_20251105,2025-12-27T16:36:00Z
PC-2025-005927,2025-11-22,2025-11-22T16:35:00Z,2025-11-23T11:35:00Z,2025-11-23T15:35:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,46594,Castellón,Este,R-BCN01-02,Van,14.4,10+ kg,15.07,1.09,16.16,Delivered,1.0,SAP_S4,Snowflake,8225505928,SF_BATCH_20251105,2025-12-02T17:10:00Z
PC-2025-006262,2025-11-22,2025-11-22T17:05:00Z,2025-11-23T14:05:00Z,2025-11-24T07:05:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,46522,Hospitalet de Llobregat,Este,R-BCN01-02,Van,4.6,1-5 kg,12.76,0.87,13.63,Returned,2.0,SAP_S4,Snowflake,8225506263,SF_BATCH_20251105,2025-12-22T17:59:00Z
PC-2025-006729,2025-11-22,2025-11-22T18:15:00Z,2025-11-23T11:15:00Z,2025-11-23T18:15:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,EXP,Express,High,24,False,28464,Alcalá de Henares,Centro,R-MAD01-02,Van,1.5,1-5 kg,13.5,0.9,14.4,Delivered,1.0,ParcelOps,Snowflake,8225506730,SF_BATCH_20251105,2025-12-12T18:43:00Z
PC-2025-006445,2025-11-23,2025-11-23T06:50:00Z,2025-11-23T18:50:00Z,2025-11-24T02:50:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,EXP,Express,High,24,False,46455,Sabadell,Este,R-VAL02-01,Van,1.3,1-5 kg,12.78,0.85,13.63,Delivered,1.0,SAP_S4,Snowflake,8225506446,SF_BATCH_20251105,2025-12-27T07:39:00Z
PC-2025-006713,2025-11-23,2025-11-23T07:10:00Z,2025-11-24T20:10:00Z,2025-11-26T20:10:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-104,Contoso Market,MidMarket,B2B,STD,ECO,Economy,Low,72,False,46752,Valencia,Este,R-BCN01-02,Van,3.5,1-5 kg,7.82,0.56,8.38,Delivered,1.0,SAP_ECC,Snowflake,8225506714,SF_BATCH_20251105,2025-12-12T07:19:00Z
PC-2025-006225,2025-11-23,2025-11-23T08:30:00Z,2025-11-24T23:30:00Z,2025-11-25T09:30:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,STD,Standard,Normal,48,False,28904,Móstoles,Centro,R-MAD01-02,Van,0.9,0-1 kg,7.44,0.51,7.95,Delivered,1.0,SAP_S4,Snowflake,8225506226,SF_BATCH_20251105,2025-11-30T08:38:00Z
PC-2025-006494,2025-11-23,2025-11-23T09:00:00Z,2025-11-25T12:00:00Z,2025-11-26T00:00:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,ECO,Economy,Low,72,False,46150,Sabadell,Este,R-BCN01-02,Van,0.4,0-1 kg,7.38,0.53,7.91,Delivered,1.0,SAP_S4,Snowflake,8225506495,SF_BATCH_20251105,2025-12-23T09:47:00Z
PC-2025-006496,2025-11-23,2025-11-23T09:10:00Z,2025-11-24T19:10:00Z,2025-11-27T04:10:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,ECO,Economy,Low,72,False,46051,Castellón,Este,R-VAL02-01,Van,4.0,1-5 kg,6.85,0.56,7.41,Delivered,1.0,SAP_S4,Snowflake,8225506497,SF_BATCH_20251105,2025-12-28T09:45:00Z
PC-2025-006679,2025-11-23,2025-11-23T09:10:00Z,2025-11-24T11:10:00Z,2025-11-25T14:10:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,STD,Standard,Normal,48,False,28910,Coslada,Centro,R-MAD01-02,Van,8.0,5-10 kg,9.15,0.71,9.86,Delivered,2.0,SAP_ECC,Snowflake,8225506680,SF_BATCH_20251105,2026-01-06T09:43:00Z
PC-2025-006524,2025-11-23,2025-11-23T09:20:00Z,2025-11-25T10:20:00Z,2025-11-27T10:20:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-104,Contoso Market,MidMarket,B2B,STD,ECO,Economy,Low,72,False,28873,Leganés,Centro,R-MAD01-02,Van,5.9,5-10 kg,7.89,0.63,8.52,Delivered,1.0,SAP_S4,Snowflake,8225506525,SF_BATCH_20251105,2025-12-25T10:07:00Z
PC-2025-005902,2025-11-23,2025-11-23T09:25:00Z,2025-11-24T05:25:00Z,2025-11-24T15:25:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,EXP,Express,High,24,False,28069,Madrid,Centro,R-MAD01-02,Van,10.2,10+ kg,16.38,1.11,17.49,Delivered,2.0,ParcelOps,Snowflake,8225505903,SF_BATCH_20251105,2025-12-21T10:04:00Z
PC-2025-006595,2025-11-23,2025-11-23T09:30:00Z,2025-11-24T22:30:00Z,2025-11-25T07:30:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,STD,Standard,Normal,48,False,46826,Barcelona,Este,R-BCN01-02,Van,7.7,5-10 kg,9.05,0.61,9.66,Delivered,1.0,ParcelOps,Snowflake,8225506596,SF_BATCH_20251105,2025-12-26T10:27:00Z
PC-2025-006061,2025-11-23,2025-11-23T09:40:00Z,2025-11-24T21:40:00Z,2025-11-25T20:40:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-109,UrbanNest,SMB,B2C,ECO,STD,Standard,Normal,48,False,41754,Cádiz,Sur,R-SEV01-02,Van,0.4,0-1 kg,8.33,0.58,8.91,Delivered,1.0,SAP_S4,Snowflake,8225506062,SF_BATCH_20251105,2025-11-30T09:49:00Z
PC-2025-006081,2025-11-23,2025-11-23T09:55:00Z,2025-11-24T07:55:00Z,2025-11-25T03:55:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-104,Contoso Market,MidMarket,B2B,STD,STD,Standard,Normal,48,False,46750,Hospitalet de Llobregat,Este,R-BCN01-02,Van,1.6,1-5 kg,8.06,0.54,8.6,Delivered,1.0,SAP_ECC,Snowflake,8225506082,SF_BATCH_20251105,2025-12-12T10:36:00Z
PC-2025-006170,2025-11-23,2025-11-23T10:00:00Z,2025-11-23T22:00:00Z,2025-11-24T15:00:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,50031,Zaragoza,Noreste,R-ZAR01-01,Linehaul,10.2,10+ kg,16.25,1.15,17.4,Delivered,1.0,ParcelOps,Snowflake,8225506171,SF_BATCH_20251105,2025-12-09T10:41:00Z
PC-2025-006560,2025-11-23,2025-11-23T10:05:00Z,2025-11-25T13:05:00Z,2025-11-26T02:05:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,ECO,Economy,Low,72,False,46159,Badalona,Este,R-BCN01-02,Van,6.0,5-10 kg,8.52,0.66,9.18,Delivered,1.0,ParcelOps,Snowflake,8225506561,SF_BATCH_20251105,2025-12-31T10:56:00Z
PC-2025-006110,2025-11-23,2025-11-23T10:15:00Z,2025-11-24T22:15:00Z,2025-11-25T05:15:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,STD,Standard,Normal,48,False,28977,Leganés,Centro,R-MAD01-02,Van,5.1,5-10 kg,9.38,0.64,10.02,Delivered,1.0,SAP_S4,Snowflake,8225506111,SF_BATCH_20251105,2025-12-22T10:59:00Z
PC-2025-006601,2025-11-23,2025-11-23T10:45:00Z,2025-11-23T19:45:00Z,2025-11-23T22:45:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-107,MetroBooks,SMB,B2C,SAM,SAM,Same Day,Critical,12,False,50100,Teruel,Noreste,R-ZAR01-01,Linehaul,4.6,1-5 kg,17.44,1.22,18.66,Delivered,1.0,ParcelOps,Snowflake,8225506602,SF_BATCH_20251105,2026-01-04T10:48:00Z
PC-2025-006008,2025-11-23,2025-11-23T10:55:00Z,2025-11-24T17:55:00Z,2025-11-25T04:55:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,STD,Standard,Normal,48,False,50901,Tudela,Noreste,R-ZAR01-01,Linehaul,7.8,5-10 kg,10.19,0.69,10.88,Delivered,1.0,SAP_ECC,Snowflake,8225506009,SF_BATCH_20251105,2025-12-16T11:24:00Z
PC-2025-006814,2025-11-23,2025-11-23T10:55:00Z,2025-11-25T21:55:00Z,2025-11-26T10:55:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,ECO,Economy,Low,72,False,28430,Móstoles,Centro,R-MAD02-01,Van,1.2,1-5 kg,7.15,0.57,7.72,Delivered,1.0,SAP_S4,Snowflake,8225506815,SF_BATCH_20251105,2025-12-10T11:27:00Z
PC-2025-006084,2025-11-23,2025-11-23T11:10:00Z,2025-11-25T21:10:00Z,2025-11-26T02:10:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,ECO,Economy,Low,72,False,28918,Madrid,Centro,R-MAD02-01,Van,1.7,1-5 kg,7.12,0.56,7.68,Delivered,1.0,SAP_ECC,Snowflake,8225506085,SF_BATCH_20251105,2025-12-29T11:51:00Z
PC-2025-006128,2025-11-23,2025-11-23T11:30:00Z,2025-11-25T00:30:00Z,2025-11-26T07:30:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,ECO,Economy,Low,72,False,28961,Madrid,Centro,R-MAD01-02,Van,1.7,1-5 kg,8.03,0.63,8.66,Delivered,1.0,SAP_S4,Snowflake,8225506129,SF_BATCH_20251105,2025-12-21T11:59:00Z
PC-2025-006321,2025-11-23,2025-11-23T11:40:00Z,2025-11-25T19:40:00Z,2025-11-26T21:40:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-105,BlueYonder Home,SMB,B2C,STD,ECO,Economy,Low,72,False,28925,Alcorcón,Centro,R-MAD01-02,Van,1.6,1-5 kg,7.83,0.59,8.42,Delivered,1.0,SAP_ECC,Snowflake,8225506322,SF_BATCH_20251105,2025-12-09T12:34:00Z
PC-2025-006324,2025-11-23,2025-11-23T11:40:00Z,2025-11-23T18:40:00Z,2025-11-23T20:40:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,SAM,Same Day,Critical,12,False,46971,Hospitalet de Llobregat,Este,R-BCN01-02,Van,0.5,0-1 kg,14.99,1.16,16.15,Delivered,1.0,SAP_S4,Snowflake,8225506325,SF_BATCH_20251105,2025-12-22T12:27:00Z
PC-2025-006181,2025-11-23,2025-11-23T11:45:00Z,2025-11-23T20:45:00Z,2025-11-24T02:45:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,SAM,Same Day,Critical,12,False,28732,Alcalá de Henares,Centro,R-MAD01-02,Van,2.0,1-5 kg,18.32,1.5,19.82,Delivered,1.0,SAP_ECC,Snowflake,8225506182,SF_BATCH_20251105,2025-12-20T12:26:00Z
PC-2025-006247,2025-11-23,2025-11-23T12:00:00Z,2025-11-25T05:00:00Z,2025-11-25T10:00:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-109,UrbanNest,SMB,B2C,ECO,STD,Standard,Normal,48,False,28405,Leganés,Centro,R-MAD01-02,Van,2.1,1-5 kg,7.8,0.62,8.42,Delivered,2.0,SAP_ECC,Snowflake,8225506248,SF_BATCH_20251105,2026-01-02T12:44:00Z
PC-2025-006747,2025-11-23,2025-11-23T12:00:00Z,2025-11-23T17:00:00Z,2025-11-23T23:00:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-107,MetroBooks,SMB,B2C,SAM,SAM,Same Day,Critical,12,False,28787,Alcalá de Henares,Centro,R-MAD02-01,Van,4.2,1-5 kg,16.83,1.21,18.04,Delivered,1.0,ParcelOps,Snowflake,8225506748,SF_BATCH_20251105,2025-12-22T12:24:00Z
PC-2025-006094,2025-11-23,2025-11-23T12:25:00Z,2025-11-24T07:25:00Z,2025-11-24T20:25:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,EXP,Express,High,24,False,46261,Barcelona,Este,R-BCN01-02,Van,10.3,10+ kg,15.97,1.05,17.02,Delivered,1.0,SAP_ECC,Snowflake,8225506095,SF_BATCH_20251105,2025-12-27T13:16:00Z
PC-2025-006371,2025-11-23,2025-11-23T12:40:00Z,2025-11-24T23:40:00Z,2025-11-25T10:40:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,STD,Standard,Normal,48,False,41132,Málaga,Sur,R-SEV01-02,Van,15.7,10+ kg,11.47,0.9,12.37,Delivered,1.0,ParcelOps,Snowflake,8225506372,SF_BATCH_20251105,2025-12-31T13:35:00Z
PC-2025-006631,2025-11-23,2025-11-23T12:40:00Z,2025-11-25T12:40:00Z,2025-11-27T14:40:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,ECO,Economy,Low,72,False,46721,Tarragona,Este,R-VAL02-01,Van,12.8,10+ kg,9.24,0.76,10.0,Delivered,1.0,SAP_S4,Snowflake,8225506632,SF_BATCH_20251105,2025-11-30T13:08:00Z
PC-2025-006520,2025-11-23,2025-11-23T12:45:00Z,2025-11-24T01:45:00Z,2025-11-24T09:45:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,EXP,Express,High,24,False,28472,Coslada,Centro,R-MAD02-01,Van,2.7,1-5 kg,12.59,0.99,13.58,Delivered,1.0,SAP_S4,Snowflake,8225506521,SF_BATCH_20251105,2025-12-02T13:03:00Z
PC-2025-006311,2025-11-23,2025-11-23T12:55:00Z,2025-11-25T03:55:00Z,2025-11-25T10:55:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,STD,Standard,Normal,48,False,28600,Alcorcón,Centro,R-MAD01-02,Van,7.6,5-10 kg,9.9,0.73,10.63,Delivered,1.0,SAP_ECC,Snowflake,8225506312,SF_BATCH_20251105,2025-12-07T13:49:00Z
PC-2025-006685,2025-11-23,2025-11-23T12:55:00Z,2025-11-24T06:55:00Z,2025-11-24T16:55:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-109,UrbanNest,SMB,B2C,ECO,EXP,Express,High,24,False,46383,Hospitalet de Llobregat,Este,R-BCN01-02,Van,7.1,5-10 kg,13.38,0.89,14.27,Delivered,1.0,SAP_S4,Snowflake,8225506686,SF_BATCH_20251105,2025-12-05T13:35:00Z
PC-2025-006755,2025-11-23,2025-11-23T13:00:00Z,2025-11-24T10:00:00Z,2025-11-25T13:00:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-109,UrbanNest,SMB,B2C,ECO,EXP,Express,High,24,False,41400,Cádiz,Sur,R-SEV01-02,Van,4.7,1-5 kg,12.4,0.85,13.25,Returned,3.0,SAP_S4,Snowflake,8225506756,SF_BATCH_20251105,2025-12-17T13:12:00Z
PC-2025-006546,2025-11-23,2025-11-23T13:05:00Z,2025-11-25T13:05:00Z,2025-11-27T07:05:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,ECO,Economy,Low,72,False,41332,Dos Hermanas,Sur,R-SEV01-02,Van,2.6,1-5 kg,7.85,0.65,8.5,Delivered,1.0,ParcelOps,Snowflake,8225506547,SF_BATCH_20251105,2025-12-25T13:59:00Z
PC-2025-006111,2025-11-23,2025-11-23T13:15:00Z,2025-11-24T19:15:00Z,2025-11-26T01:15:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-104,Contoso Market,MidMarket,B2B,STD,STD,Standard,Normal,48,False,41878,Sevilla,Sur,R-SEV01-02,Van,16.2,10+ kg,10.23,0.77,11.0,Delivered,1.0,SAP_ECC,Snowflake,8225506112,SF_BATCH_20251105,2025-12-22T14:13:00Z
PC-2025-006286,2025-11-23,2025-11-23T13:25:00Z,2025-11-24T08:25:00Z,2025-11-24T12:25:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,41485,Dos Hermanas,Sur,R-SEV01-02,Van,7.1,5-10 kg,13.2,1.05,14.25,Delivered,1.0,SAP_S4,Snowflake,8225506287,SF_BATCH_20251105,2025-12-02T13:32:00Z
PC-2025-006126,2025-11-23,2025-11-23T13:40:00Z,2025-11-24T10:40:00Z,2025-11-24T14:40:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,EXP,Express,High,24,False,41521,Málaga,Sur,R-SEV01-02,Van,4.6,1-5 kg,11.82,0.78,12.6,Delivered,1.0,SAP_S4,Snowflake,8225506127,SF_BATCH_20251105,2025-12-20T14:08:00Z
PC-2025-006092,2025-11-23,2025-11-23T13:50:00Z,2025-11-24T23:50:00Z,2025-11-25T07:50:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,STD,Standard,Normal,48,False,28831,Alcalá de Henares,Centro,R-MAD02-01,Van,1.1,1-5 kg,8.18,0.56,8.74,Delivered,2.0,SAP_ECC,Snowflake,8225506093,SF_BATCH_20251105,2025-12-29T14:26:00Z
PC-2025-006268,2025-11-23,2025-11-23T14:05:00Z,2025-11-24T09:05:00Z,2025-11-24T13:05:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,EXP,Express,High,24,False,46431,Castellón,Este,R-BCN01-02,Van,1.6,1-5 kg,12.83,0.92,13.75,Delivered,2.0,SAP_S4,Snowflake,8225506269,SF_BATCH_20251105,2025-12-18T15:03:00Z
PC-2025-006424,2025-11-23,2025-11-23T14:05:00Z,2025-11-23T21:05:00Z,2025-11-24T00:05:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-108,GreenFoods Direct,Enterprise,B2B,EXP,SAM,Same Day,Critical,12,False,46512,Hospitalet de Llobregat,Este,R-BCN01-02,Van,6.3,5-10 kg,17.36,1.29,18.65,Delivered,1.0,ParcelOps,Snowflake,8225506425,SF_BATCH_20251105,2025-12-01T14:54:00Z
PC-2025-005952,2025-11-23,2025-11-23T15:30:00Z,2025-11-25T03:30:00Z,2025-11-26T06:30:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-106,Adventure Hub,MidMarket,B2C,ECO,STD,Standard,Normal,48,False,50038,Teruel,Noreste,R-ZAR01-01,Linehaul,1.0,0-1 kg,7.89,0.52,8.41,Delivered,2.0,SAP_S4,Snowflake,8225505953,SF_BATCH_20251105,2025-12-01T16:23:00Z
PC-2025-005978,2025-11-23,2025-11-23T15:35:00Z,2025-11-25T05:35:00Z,2025-11-26T15:35:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-101,Fabrikam Urban Shop,SMB,B2B,EXP,STD,Standard,Normal,48,False,28110,Coslada,Centro,R-MAD01-02,Van,5.1,5-10 kg,10.1,0.83,10.93,Returned,2.0,SAP_S4,Snowflake,8225505979,SF_BATCH_20251105,2025-12-03T15:56:00Z
PC-2025-006209,2025-11-23,2025-11-23T15:35:00Z,2025-11-23T21:35:00Z,2025-11-24T04:35:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-107,MetroBooks,SMB,B2C,SAM,SAM,Same Day,Critical,12,False,28289,Coslada,Centro,R-MAD01-02,Van,1.3,1-5 kg,17.36,1.23,18.59,Delivered,1.0,SAP_ECC,Snowflake,8225506210,SF_BATCH_20251105,2025-12-24T15:47:00Z
PC-2025-006141,2025-11-23,2025-11-23T16:30:00Z,2025-11-25T02:30:00Z,2025-11-27T07:30:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-104,Contoso Market,MidMarket,B2B,STD,ECO,Economy,Low,72,False,28350,Alcalá de Henares,Centro,R-MAD01-02,Van,3.5,1-5 kg,6.94,0.48,7.42,Delivered,1.0,SAP_S4,Snowflake,8225506142,SF_BATCH_20251105,2026-01-01T16:34:00Z
